coordinates,LATITUDE,LONGITUDE,FULLADDRESS,ZIPCODE,ASSESSMENT_NBHD,CLUSTER_,WARD,Units,Residential,mobilityscore
"38.91091996,-77.06570624",38.91091996,-77.06570624,3247 Q STREET NW,20007,Georgetown,Cluster 4,Ward 2,3934,1.1736146415861721,79.0
"38.90576312,-77.06824839",38.90576312,-77.06824839,3408 PROSPECT STREET NW,20007,Georgetown,Cluster 4,Ward 2,3934,1.1736146415861721,77.0
"38.90963856,-77.05422211",38.90963856,-77.05422211,2521 P STREET NW,20007,Georgetown,Cluster 4,Ward 2,3934,1.1736146415861721,71.0
"38.91398045,-77.06604828",38.91398045,-77.06604828,3259 R STREET NW,20007,Georgetown,Cluster 4,Ward 2,3934,1.1736146415861721,73.0
"38.90536097,-77.06077579",38.90536097,-77.06077579,3065 M STREET NW,20007,Georgetown,Cluster 4,Ward 2,3934,1.1736146415861721,79.0
"38.90865357,-77.05560319",38.90865357,-77.05560319,2625 O STREET NW,20007,Georgetown,Cluster 4,Ward 2,3934,1.1736146415861721,71.0
"38.90897563,-77.0643647",38.90897563,-77.0643647,3231 P STREET NW,20007,Georgetown,Cluster 4,Ward 2,3934,1.1736146415861721,83.0
"38.90913235,-77.06088911",38.90913235,-77.06088911,3044 P STREET NW,20007,Georgetown,Cluster 4,Ward 2,3934,1.1736146415861721,78.0
"38.90898447,-77.05940904",38.90898447,-77.05940904,1414 30TH STREET NW,20007,Georgetown,Cluster 4,Ward 2,3934,1.1736146415861721,73.0
"38.90519575,-77.06920533",38.90519575,-77.06920533,3503 M STREET NW,20007,Georgetown,Cluster 4,Ward 2,3934,1.1736146415861721,74.0
"38.91227868,-77.05844555",38.91227868,-77.05844555,1652 29TH STREET NW,20007,Georgetown,Cluster 4,Ward 2,3934,1.1736146415861721,61.0
"38.90462938,-77.06132659",38.90462938,-77.06132659,1066 31ST STREET NW,20007,Georgetown,Cluster 4,Ward 2,3934,1.1736146415861721,79.0
"38.91222574,-77.07282536",38.91222574,-77.07282536,3727 WINFIELD LANE NW,20007,Georgetown,Cluster 4,Ward 2,3934,1.1736146415861721,69.0
"38.91057767,-77.06802286",38.91057767,-77.06802286,1570 34TH STREET NW,20007,Georgetown,Cluster 4,Ward 2,3934,1.1736146415861721,73.0
"38.90594568,-77.05869689",38.90594568,-77.05869689,2918 OLIVE STREET NW,20007,Georgetown,Cluster 4,Ward 2,3934,1.1736146415861721,79.0
"38.90949504,-77.06033438",38.90949504,-77.06033438,3025 P STREET NW,20007,Georgetown,Cluster 4,Ward 2,3934,1.1736146415861721,77.0
"38.90622051,-77.05856268",38.90622051,-77.05856268,2911 OLIVE STREET NW,20007,Georgetown,Cluster 4,Ward 2,3934,1.1736146415861721,79.0
"38.91191012,-77.06657652",38.91191012,-77.06657652,3303 DENT PLACE NW,20007,Georgetown,Cluster 4,Ward 2,3934,1.1736146415861721,71.0
"38.90547438,-77.05956475",38.90547438,-77.05956475,3009 M STREET NW,20007,Georgetown,Cluster 4,Ward 2,3934,1.1736146415861721,80.0
"38.90584603,-77.06136211",38.90584603,-77.06136211,1226 31ST STREET NW,20007,Georgetown,Cluster 4,Ward 2,3934,1.1736146415861721,80.0
"38.90353335,-77.06366564",38.90353335,-77.06366564,3219 CHERRY HILL LANE NW,20007,Georgetown,Cluster 4,Ward 2,3934,1.1736146415861721,74.0
"38.90923660000001,-77.05691134",38.90923660000001,-77.05691134,2736 P STREET NW,20007,Georgetown,Cluster 4,Ward 2,3934,1.1736146415861721,72.0
"38.91096922,-77.05899861",38.91096922,-77.05899861,1613 30TH STREET NW,20007,Georgetown,Cluster 4,Ward 2,3934,1.1736146415861721,71.0
"38.90917216,-77.06807571",38.90917216,-77.06807571,1514 34TH STREET NW,20007,Georgetown,Cluster 4,Ward 2,3934,1.1736146415861721,73.0
"38.9132292,-77.0633458",38.9132292,-77.0633458,3100 R STREET NW,20007,Georgetown,Cluster 4,Ward 2,3934,1.1736146415861721,66.0
"38.91180403,-77.06541061",38.91180403,-77.06541061,1653 WISCONSIN AVENUE NW,20007,Georgetown,Cluster 4,Ward 2,3934,1.1736146415861721,72.0
"38.9114305,-77.06893189",38.9114305,-77.06893189,1623 35TH STREET NW,20007,Georgetown,Cluster 4,Ward 2,3934,1.1736146415861721,69.0
"38.90409392,-77.06738558",38.90409392,-77.06738558,3333 K STREET NW,20007,Georgetown,Cluster 4,Ward 2,3934,1.1736146415861721,71.0
"38.90984028,-77.05902604",38.90984028,-77.05902604,1515 30TH STREET NW,20007,Georgetown,Cluster 4,Ward 2,3934,1.1736146415861721,72.0
"38.90704718,-77.05752145",38.90704718,-77.05752145,2813 N STREET NW,20007,Georgetown,Cluster 4,Ward 2,3934,1.1736146415861721,79.0
"38.9125836,-77.06058581",38.9125836,-77.06058581,3040 R STREET NW,20007,Georgetown,Cluster 4,Ward 2,3934,1.1736146415861721,67.0
"38.90953243,-77.06803616",38.90953243,-77.06803616,1528 34TH STREET NW,20007,Georgetown,Cluster 4,Ward 2,3934,1.1736146415861721,72.0
"38.90329774,-77.05820727",38.90329774,-77.05820727,1026 29TH STREET NW,20007,Georgetown,Cluster 4,Ward 2,3934,1.1736146415861721,75.0
"38.90307525,-77.06304199",38.90307525,-77.06304199,1010 WISCONSIN AVENUE NW,20007,Georgetown,Cluster 4,Ward 2,3934,1.1736146415861721,77.0
"38.90825328,-77.06248047",38.90825328,-77.06248047,3130 O STREET NW,20007,Georgetown,Cluster 4,Ward 2,3934,1.1736146415861721,82.0
"38.90610104,-77.06618718",38.90610104,-77.06618718,3301 PROSPECT STREET NW,20007,Georgetown,Cluster 4,Ward 2,3934,1.1736146415861721,80.0
"38.90538289,-77.05787186",38.90538289,-77.05787186,2833 M STREET NW,20007,Georgetown,Cluster 4,Ward 2,3934,1.1736146415861721,83.0
"38.91264801,-77.06075063",38.91264801,-77.06075063,3046 R STREET NW,20007,Georgetown,Cluster 4,Ward 2,3934,1.1736146415861721,67.0
"38.90437047,-77.06031321",38.90437047,-77.06031321,1060 THOMAS JEFFERSON STREET NW,20007,Georgetown,Cluster 4,Ward 2,3934,1.1736146415861721,77.0
"38.90342082,-77.06450172",38.90342082,-77.06450172,1022 PAPER MILL COURT NW,20007,Georgetown,Cluster 4,Ward 2,3934,1.1736146415861721,73.0
"38.91145088,-77.06593744",38.91145088,-77.06593744,1629 33RD STREET NW,20007,Georgetown,Cluster 4,Ward 2,3934,1.1736146415861721,72.0
"38.90890274,-77.05654962",38.90890274,-77.05654962,2718 POPLAR STREET NW,20007,Georgetown,Cluster 4,Ward 2,3934,1.1736146415861721,72.0
"38.91155798,-77.06814025",38.91155798,-77.06814025,3404 DENT PLACE NW,20007,Georgetown,Cluster 4,Ward 2,3934,1.1736146415861721,70.0
"38.90606052,-77.06849909",38.90606052,-77.06849909,3417 PROSPECT STREET NW,20007,Georgetown,Cluster 4,Ward 2,3934,1.1736146415861721,77.0
"38.91060445,-77.06577674",38.91060445,-77.06577674,3248 Q STREET NW,20007,Georgetown,Cluster 4,Ward 2,3934,1.1736146415861721,79.0
"38.90346912,-77.06432618",38.90346912,-77.06432618,1014 PAPER MILL COURT NW,20007,Georgetown,Cluster 4,Ward 2,3934,1.1736146415861721,73.0
"38.9060817,-77.06739379999998",38.9060817,-77.06739379999998,3335 PROSPECT STREET NW,20007,Georgetown,Cluster 4,Ward 2,3934,1.1736146415861721,78.0
"38.9085887,-77.06104487",38.9085887,-77.06104487,1401 31ST STREET NW,20007,Georgetown,Cluster 4,Ward 2,3934,1.1736146415861721,79.0
"38.90321244,-77.06170167",38.90321244,-77.06170167,3100 SOUTH STREET NW,20007,Georgetown,Cluster 4,Ward 2,3934,1.1736146415861721,77.0
"38.90868127,-77.0588413",38.90868127,-77.0588413,2917 O STREET NW,20007,Georgetown,Cluster 4,Ward 2,3934,1.1736146415861721,78.0
"38.91128908,-77.06767752",38.91128908,-77.06767752,1627 34TH STREET NW,20007,Georgetown,Cluster 4,Ward 2,3934,1.1736146415861721,71.0
"38.90467547,-77.06240978",38.90467547,-77.06240978,1073 REAR WISCONSIN AVENUE NW,20007,Georgetown,Cluster 4,Ward 2,3934,1.1736146415861721,80.0
"38.90334857,-77.06419476",38.90334857,-77.06419476,1029 PAPER MILL COURT NW,20007,Georgetown,Cluster 4,Ward 2,3934,1.1736146415861721,74.0
"38.90792056,-77.05692332",38.90792056,-77.05692332,1337 28TH STREET NW,20007,Georgetown,Cluster 4,Ward 2,3934,1.1736146415861721,77.0
"38.91017662,-77.05799417",38.91017662,-77.05799417,1529 29TH STREET NW,20007,Georgetown,Cluster 4,Ward 2,3934,1.1736146415861721,71.0
"38.90984322,-77.05689972",38.90984322,-77.05689972,1515 28TH STREET NW,20007,Georgetown,Cluster 4,Ward 2,3934,1.1736146415861721,72.0
"38.90857533,-77.06527402",38.90857533,-77.06527402,3264 P STREET NW,20007,Georgetown,Cluster 4,Ward 2,3934,1.1736146415861721,81.0
"38.90861541,-77.06147195",38.90861541,-77.06147195,1402 31ST STREET NW,20007,Georgetown,Cluster 4,Ward 2,3934,1.1736146415861721,80.0
"38.90924920000001,-77.05579804",38.90924920000001,-77.05579804,2700 P STREET NW,20007,Georgetown,Cluster 4,Ward 2,3934,1.1736146415861721,74.0
"38.90638005,-77.06101842",38.90638005,-77.06101842,1241 31ST STREET NW,20007,Georgetown,Cluster 4,Ward 2,3934,1.1736146415861721,75.0
"38.9085922,-77.06884936",38.9085922,-77.06884936,3430 P STREET NW,20007,Georgetown,Cluster 4,Ward 2,3934,1.1736146415861721,76.0
"38.90586742,-77.06478790000001",38.90586742,-77.06478790000001,3250 PROSPECT STREET NW,20007,Georgetown,Cluster 4,Ward 2,3934,1.1736146415861721,82.0
"38.91231781,-77.06387503",38.91231781,-77.06387503,1663 32ND STREET NW,20007,Georgetown,Cluster 4,Ward 2,3934,1.1736146415861721,68.0
"38.90649079,-77.05902569",38.90649079,-77.05902569,1241 30TH STREET NW,20007,Georgetown,Cluster 4,Ward 2,3934,1.1736146415861721,79.0
"38.90333196,-77.0620843",38.90333196,-77.0620843,,20007,Georgetown,Cluster 4,Ward 2,3934,1.1736146415861721,77.0
"38.92048396,-77.07207468",38.92048396,-77.07207468,2320 WISCONSIN AVENUE NW,20007,Glover Park,Cluster 14,Ward 3,1199,2.5938281901584648,67.0
"38.92381641,-77.0786437",38.92381641,-77.0786437,3937 DAVIS PLACE NW,20007,Glover Park,Cluster 14,Ward 3,1199,2.5938281901584648,70.0
"38.91935522,-77.07507664",38.91935522,-77.07507664,3735 W STREET NW,20007,Glover Park,Cluster 14,Ward 3,1199,2.5938281901584648,62.0
"38.92188908,-77.07660322",38.92188908,-77.07660322,3859 BEECHER STREET NW,20007,Glover Park,Cluster 14,Ward 3,1199,2.5938281901584648,71.0
"38.91991906,-77.07349835",38.91991906,-77.07349835,2218 TUNLAW ROAD NW,20007,Glover Park,Cluster 14,Ward 3,1199,2.5938281901584648,63.0
"38.92044649,-77.08049321",38.92044649,-77.08049321,2300 41ST STREET NW,20007,Glover Park,Cluster 14,Ward 3,1199,2.5938281901584648,55.0
"38.91847399,-77.07400458",38.91847399,-77.07400458,2113 HUIDEKOPER PLACE NW,20007,Glover Park,Cluster 14,Ward 3,1199,2.5938281901584648,63.0
"38.92016993,-77.07729269",38.92016993,-77.07729269,2330 39TH STREET NW,20007,Glover Park,Cluster 14,Ward 3,1199,2.5938281901584648,70.0
"38.9204711,-77.07616177",38.9204711,-77.07616177,3800 BENTON STREET NW,20007,Glover Park,Cluster 14,Ward 3,1199,2.5938281901584648,69.0
"38.92086937,-77.07832126",38.92086937,-77.07832126,3927 BENTON STREET NW,20007,Glover Park,Cluster 14,Ward 3,1199,2.5938281901584648,70.0
"38.92301084,-77.07681962",38.92301084,-77.07681962,2513 39TH STREET NW,20007,Glover Park,Cluster 14,Ward 3,1199,2.5938281901584648,76.0
"38.91935623,-77.07644241",38.91935623,-77.07644241,3809 W STREET NW,20007,Glover Park,Cluster 14,Ward 3,1199,2.5938281901584648,62.0
"38.91876365,-77.0705929",38.91876365,-77.0705929,2152 WISCONSIN AVENUE NW,20007,Glover Park,Cluster 14,Ward 3,1199,2.5938281901584648,74.0
"38.9218393,-77.07403471",38.9218393,-77.07403471,2441 TUNLAW ROAD NW,20007,Glover Park,Cluster 14,Ward 3,1199,2.5938281901584648,70.0
"38.92153527,-77.07627523",38.92153527,-77.07627523,3838 BEECHER STREET NW,20007,Glover Park,Cluster 14,Ward 3,1199,2.5938281901584648,72.0
"38.92019802,-77.07580182",38.92019802,-77.07580182,2307 38TH STREET NW,20007,Glover Park,Cluster 14,Ward 3,1199,2.5938281901584648,69.0
"38.92235531,-77.07598297",38.92235531,-77.07598297,3838 CALVERT STREET NW,20007,Glover Park,Cluster 14,Ward 3,1199,2.5938281901584648,74.0
"38.92206535,-77.08052617",38.92206535,-77.08052617,4029 BEECHER STREET NW,20007,Glover Park,Cluster 14,Ward 3,1199,2.5938281901584648,66.0
"38.9189526,-77.07499111",38.9189526,-77.07499111,3746 W STREET NW,20007,Glover Park,Cluster 14,Ward 3,1199,2.5938281901584648,63.0
"38.92170182,-77.07448788",38.92170182,-77.07448788,2442 TUNLAW ROAD NW,20007,Glover Park,Cluster 14,Ward 3,1199,2.5938281901584648,70.0
"38.91834797,-77.07182806",38.91834797,-77.07182806,3542 W PLACE NW,20007,Glover Park,Cluster 14,Ward 3,1199,2.5938281901584648,69.0
"38.92118833,-77.0776944",38.92118833,-77.0776944,2413 39TH PLACE NW,20007,Glover Park,Cluster 14,Ward 3,1199,2.5938281901584648,71.0
"38.92018739,-77.07455272",38.92018739,-77.07455272,2240 OBSERVATORY PLACE NW,20007,Glover Park,Cluster 14,Ward 3,1199,2.5938281901584648,63.0
"38.918579,-77.07347437",38.918579,-77.07347437,3710 MANOR PLACE NW,20007,Glover Park,Cluster 14,Ward 3,1199,2.5938281901584648,68.0
"38.92154220000001,-77.07615093",38.92154220000001,-77.07615093,3834 BEECHER STREET NW,20007,Glover Park,Cluster 14,Ward 3,1199,2.5938281901584648,71.0
"38.91965357,-77.07193304",38.91965357,-77.07193304,2233 HALL PLACE NW,20007,Glover Park,Cluster 14,Ward 3,1199,2.5938281901584648,67.0
"38.92134217,-77.07607472",38.92134217,-77.07607472,2448 HUIDEKOPER PLACE NW,20007,Glover Park,Cluster 14,Ward 3,1199,2.5938281901584648,71.0
"38.91843972,-77.07160617",38.91843972,-77.07160617,3534 W PLACE NW,20007,Glover Park,Cluster 14,Ward 3,1199,2.5938281901584648,69.0
"38.9193545,-77.0757729",38.9193545,-77.0757729,3757 W STREET NW,20007,Glover Park,Cluster 14,Ward 3,1199,2.5938281901584648,62.0
"38.92274863,-77.0755378",38.92274863,-77.0755378,3817 CALVERT STREET NW,20007,Glover Park,Cluster 14,Ward 3,1199,2.5938281901584648,74.0
"38.92218436,-77.07424909999997",38.92218436,-77.07424909999997,2455 TUNLAW ROAD NW,20007,Glover Park,Cluster 14,Ward 3,1199,2.5938281901584648,71.0
"38.92235601,-77.07573123",38.92235601,-77.07573123,3830 CALVERT STREET NW,20007,Glover Park,Cluster 14,Ward 3,1199,2.5938281901584648,74.0
"38.92216915,-77.07728748",38.92216915,-77.07728748,2450 39TH STREET NW,20007,Glover Park,Cluster 14,Ward 3,1199,2.5938281901584648,75.0
"38.92395471,-77.08072170000001",38.92395471,-77.08072170000001,2606 41ST STREET NW,20007,Glover Park,Cluster 14,Ward 3,1199,2.5938281901584648,54.0
"38.92013154,-77.07852732",38.92013154,-77.07852732,2221 40TH STREET NW,20007,Glover Park,Cluster 14,Ward 3,1199,2.5938281901584648,65.0
"38.92222843,-77.07769265",38.92222843,-77.07769265,2455 39TH PLACE NW,20007,Glover Park,Cluster 14,Ward 3,1199,2.5938281901584648,73.0
"38.92133692,-77.07243394",38.92133692,-77.07243394,2408 WISCONSIN AVENUE NW,20007,Glover Park,Cluster 14,Ward 3,1199,2.5938281901584648,74.0
"38.91963141,-77.07423894",38.91963141,-77.07423894,2214 OBSERVATORY PLACE NW,20007,Glover Park,Cluster 14,Ward 3,1199,2.5938281901584648,63.0
"38.91966356,-77.07772191",38.91966356,-77.07772191,2213 39TH PLACE NW,20007,Glover Park,Cluster 14,Ward 3,1199,2.5938281901584648,62.0
"38.92147651,-77.07435526",38.92147651,-77.07435526,2432 TUNLAW ROAD NW,20007,Glover Park,Cluster 14,Ward 3,1199,2.5938281901584648,70.0
"38.91770457,-77.07053547",38.91770457,-77.07053547,,20007,Glover Park,Cluster 14,Ward 3,1199,2.5938281901584648,65.0
"38.92133439,-77.07681746",38.92133439,-77.07681746,2419 39TH STREET NW,20007,Glover Park,Cluster 14,Ward 3,1199,2.5938281901584648,73.0
"38.92046867,-77.07588974",38.92046867,-77.07588974,3764 BENTON STREET NW,20007,Glover Park,Cluster 14,Ward 3,1199,2.5938281901584648,69.0
"38.92005020000001,-77.07905191",38.92005020000001,-77.07905191,2224 40TH STREET NW,20007,Glover Park,Cluster 14,Ward 3,1199,2.5938281901584648,56.0
"38.91879336,-77.07061842",38.91879336,-77.07061842,2162 WISCONSIN AVENUE NW,20007,Glover Park,Cluster 14,Ward 3,1199,2.5938281901584648,74.0
"38.92223226,-77.07428847",38.92223226,-77.07428847,2457 TUNLAW ROAD NW,20007,Glover Park,Cluster 14,Ward 3,1199,2.5938281901584648,73.0
"38.91998296,-77.07529859",38.91998296,-77.07529859,2326 HUIDEKOPER PLACE NW,20007,Glover Park,Cluster 14,Ward 3,1199,2.5938281901584648,68.0
"38.91990067,-77.07578247",38.91990067,-77.07578247,2221 38TH STREET NW,20007,Glover Park,Cluster 14,Ward 3,1199,2.5938281901584648,63.0
"38.92160153,-77.07905040000001",38.92160153,-77.07905040000001,2324 40TH STREET NW,20007,Glover Park,Cluster 14,Ward 3,1199,2.5938281901584648,71.0
"38.91898074,-77.07074764",38.91898074,-77.07074764,2170 WISCONSIN AVENUE NW,20007,Glover Park,Cluster 14,Ward 3,1199,2.5938281901584648,76.0
"38.92189066,-77.07639531",38.92189066,-77.07639531,3855 BEECHER STREET NW,20007,Glover Park,Cluster 14,Ward 3,1199,2.5938281901584648,71.0
"38.92086871,-77.07851072",38.92086871,-77.07851072,3931 BENTON STREET NW,20007,Glover Park,Cluster 14,Ward 3,1199,2.5938281901584648,69.0
"38.92294477,-77.08088304",38.92294477,-77.08088304,2504 41ST STREET NW,20007,Glover Park,Cluster 14,Ward 3,1199,2.5938281901584648,63.0
"38.92141298,-77.08142537",38.92141298,-77.08142537,4108 BEECHER STREET NW,20007,Glover Park,Cluster 14,Ward 3,1199,2.5938281901584648,55.0
"38.91935446,-77.07583528",38.91935446,-77.07583528,3759 W STREET NW,20007,Glover Park,Cluster 14,Ward 3,1199,2.5938281901584648,62.0
"38.92111582,-77.07364915",38.92111582,-77.07364915,2409 TUNLAW ROAD NW,20007,Glover Park,Cluster 14,Ward 3,1199,2.5938281901584648,64.0
"38.91935609,-77.07637264",38.91935609,-77.07637264,3807 W STREET NW,20007,Glover Park,Cluster 14,Ward 3,1199,2.5938281901584648,62.0
"38.91965442,-77.07628002",38.91965442,-77.07628002,2210 38TH STREET NW,20007,Glover Park,Cluster 14,Ward 3,1199,2.5938281901584648,62.0
"38.91891584,-77.07667671",38.91891584,-77.07667671,3820 W STREET NW,20007,Glover Park,Cluster 14,Ward 3,1199,2.5938281901584648,62.0
"38.92235526,-77.07591908",38.92235526,-77.07591908,3836 CALVERT STREET NW,20007,Glover Park,Cluster 14,Ward 3,1199,2.5938281901584648,74.0
"38.92021255,-77.07365444",38.92021255,-77.07365444,2308 TUNLAW ROAD NW,20007,Glover Park,Cluster 14,Ward 3,1199,2.5938281901584648,63.0
"38.92379437,-77.08083707",38.92379437,-77.08083707,4103 DAVIS PLACE NW,20007,Glover Park,Cluster 14,Ward 3,1199,2.5938281901584648,54.0
"38.92214693,-77.08110309",38.92214693,-77.08110309,2400 41ST STREET NW,20007,Glover Park,Cluster 14,Ward 3,1199,2.5938281901584648,66.0
"38.91925652,-77.07318817",38.91925652,-77.07318817,2134 37TH STREET NW,20007,Glover Park,Cluster 14,Ward 3,1199,2.5938281901584648,68.0
"38.92089446,-77.07353637",38.92089446,-77.07353637,2401 TUNLAW ROAD NW,20007,Glover Park,Cluster 14,Ward 3,1199,2.5938281901584648,64.0
"38.91894739,-77.07553608",38.91894739,-77.07553608,3762 W STREET NW,20007,Glover Park,Cluster 14,Ward 3,1199,2.5938281901584648,62.0
"38.92125089,-77.07372747",38.92125089,-77.07372747,2415 TUNLAW ROAD NW,20007,Glover Park,Cluster 14,Ward 3,1199,2.5938281901584648,70.0
"38.92047115,-77.07622785",38.92047115,-77.07622785,3802 BENTON STREET NW,20007,Glover Park,Cluster 14,Ward 3,1199,2.5938281901584648,69.0
"38.92274946,-77.07578873",38.92274946,-77.07578873,3825 CALVERT STREET NW,20007,Glover Park,Cluster 14,Ward 3,1199,2.5938281901584648,74.0
"38.92128814,-77.07769416",38.92128814,-77.07769416,2417 39TH PLACE NW,20007,Glover Park,Cluster 14,Ward 3,1199,2.5938281901584648,71.0
"38.9193525,-77.07853131",38.9193525,-77.07853131,3929 W STREET NW,20007,Glover Park,Cluster 14,Ward 3,1199,2.5938281901584648,56.0
"38.91975945,-77.07389902",38.91975945,-77.07389902,2223 OBSERVATORY PLACE NW,20007,Glover Park,Cluster 14,Ward 3,1199,2.5938281901584648,63.0
