LATITUDE,LONGITUDE,FULLADDRESS,ZIPCODE,ASSESSMENT_NBHD,CLUSTER_,WARD,Units,Residential
38.87502604,-76.96421011,3009 NELSON PLACE SE,20019,Hillcrest,Cluster 34,Ward 7,3619,1.0787510361978447
38.86373477,-76.95312449,2018 37TH STREET SE,20020,Hillcrest,Cluster 35,Ward 7,3619,1.0787510361978447
38.85673681,-76.96665867,2806 NAYLOR ROAD SE,20020,Hillcrest,Cluster 35,Ward 7,3619,1.0787510361978447
38.87298301,-76.97058808,2501 PENNSYLVANIA AVENUE SE,20020,Hillcrest,Cluster 34,Ward 7,3619,1.0787510361978447
38.86461141,-76.95745049,2027 36TH STREET SE,20020,Hillcrest,Cluster 35,Ward 7,3619,1.0787510361978447
38.86169724,-76.96897193,2201 TOWN CENTER DRIVE SE,20020,Hillcrest,Cluster 35,Ward 7,3619,1.0787510361978447
38.86346618,-76.95437172,3619 36TH PLACE SE,20020,Hillcrest,Cluster 35,Ward 7,3619,1.0787510361978447
38.87508827,-76.95549389,3441 MASSACHUSETTS AVENUE SE,20019,Hillcrest,Cluster 34,Ward 7,3619,1.0787510361978447
38.86370046,-76.95475688,3607 36TH PLACE SE,20020,Hillcrest,Cluster 35,Ward 7,3619,1.0787510361978447
38.87557837,-76.96367937,3037 M STREET SE,20019,Hillcrest,Cluster 34,Ward 7,3619,1.0787510361978447
38.864130200000005,-76.95150337,3807 V STREET SE,20020,Hillcrest,Cluster 35,Ward 7,3619,1.0787510361978447
38.86884433,-76.96645838,1716 28TH PLACE SE,20020,Hillcrest,Cluster 34,Ward 7,3619,1.0787510361978447
38.85789492,-76.95650041,3396 HIGHVIEW TERRACE SE,20020,Hillcrest,Cluster 35,Ward 7,3619,1.0787510361978447
38.87800374,-76.96498757,1011 30TH STREET SE,20019,Hillcrest,Cluster 34,Ward 7,3619,1.0787510361978447
38.85757579,-76.96173947,2627 32ND STREET SE,20020,Hillcrest,Cluster 35,Ward 7,3619,1.0787510361978447
38.91242922,-77.04901535,2200 R STREET NW,20008,Kalorama,Cluster 1,Ward 2,1403,4.075552387740556
38.913799499999996,-77.05229232,2349 MASSACHUSETTS AVENUE NW,20008,Kalorama,Cluster 1,Ward 2,1403,4.075552387740556
38.91745875,-77.04879949,2137 WYOMING AVENUE NW,20008,Kalorama,Cluster 1,Ward 2,1403,4.075552387740556
38.92299301,-77.04308852,1808 ADAMS MILL ROAD NW,20009,Kalorama,Cluster 1,Ward 1,1403,4.075552387740556
38.91947913,-77.04211523,1810 KALORAMA ROAD NW,20009,Kalorama,Cluster 1,Ward 1,1403,4.075552387740556
38.91786517,-77.05554603,2525 BELMONT ROAD NW,20008,Kalorama,Cluster 1,Ward 2,1403,4.075552387740556
38.91282493,-77.05075577,2253 R STREET NW,20008,Kalorama,Cluster 1,Ward 2,1403,4.075552387740556
38.92181869,-77.04308055,1830 COLUMBIA ROAD NW,20009,Kalorama,Cluster 1,Ward 1,1403,4.075552387740556
38.92191788,-77.04305466,1826 COLUMBIA ROAD NW,20009,Kalorama,Cluster 1,Ward 1,1403,4.075552387740556
38.92247498,-77.04420541,1833 BILTMORE STREET NW,20009,Kalorama,Cluster 1,Ward 1,1403,4.075552387740556
38.91461311,-77.04748144,2122 BANCROFT PLACE NW,20008,Kalorama,Cluster 1,Ward 2,1403,4.075552387740556
38.91979424,-77.04795284,2320 ASHMEAD PLACE NW,20009,Kalorama,Cluster 1,Ward 1,1403,4.075552387740556
38.91855722,-77.04405631,1866 WYOMING AVENUE NW,20009,Kalorama,Cluster 1,Ward 1,1403,4.075552387740556
38.917505299999995,-77.04907004,2139 WYOMING AVENUE NW,20008,Kalorama,Cluster 1,Ward 2,1403,4.075552387740556
38.91679748,-77.04936209,2202 WYOMING AVENUE NW,20008,Kalorama,Cluster 1,Ward 2,1403,4.075552387740556
38.91678001,-77.04198876,1803 FLORIDA AVENUE NW,20009,Kalorama,Cluster 1,Ward 1,1403,4.075552387740556
38.917435100000006,-77.04671478,2019 CONNECTICUT AVENUE NW,20008,Kalorama,Cluster 1,Ward 1,1403,4.075552387740556
38.92104423,-77.04664576,2407 1/2 20TH STREET NW,20009,Kalorama,Cluster 1,Ward 1,1403,4.075552387740556
38.91220049,-77.04987396,2221 MASSACHUSETTS AVENUE NW,20008,Kalorama,Cluster 1,Ward 2,1403,4.075552387740556
38.91614145,-77.05414231,2416 TRACY PLACE NW,20008,Kalorama,Cluster 1,Ward 2,1403,4.075552387740556
38.922056299999994,-77.04459862,1848 BILTMORE STREET NW,20009,Kalorama,Cluster 1,Ward 1,1403,4.075552387740556
38.92099738,-77.04620177,1904 KALORAMA PLACE NW,20009,Kalorama,Cluster 1,Ward 1,1403,4.075552387740556
38.91375032,-77.04878554,,20008,Kalorama,Cluster 1,Ward 2,1403,4.075552387740556
38.91583623,-77.04733155,2117 LEROY PLACE NW,20008,Kalorama,Cluster 1,Ward 2,1403,4.075552387740556
38.91320814,-77.04798992,2122 DECATUR PLACE NW,20008,Kalorama,Cluster 1,Ward 2,1403,4.075552387740556
38.92074905,-77.04232528,1803 BELMONT ROAD NW,20009,Kalorama,Cluster 1,Ward 1,1403,4.075552387740556
38.9225851,-77.04574256,1931 BILTMORE STREET NW,20009,Kalorama,Cluster 1,Ward 1,1403,4.075552387740556
38.91748071,-77.05415647,2446 KALORAMA ROAD NW,20008,Kalorama,Cluster 1,Ward 2,1403,4.075552387740556
38.92045618,-77.04568803,2332 19TH STREET NW,20009,Kalorama,Cluster 1,Ward 1,1403,4.075552387740556
38.91498166,-77.05289036,1832 24TH STREET NW,20008,Kalorama,Cluster 1,Ward 2,1403,4.075552387740556
38.91610538,-77.05040146,1913 23RD STREET NW,20008,Kalorama,Cluster 1,Ward 2,1403,4.075552387740556
38.91427896,-77.05138499,2315 S STREET NW,20008,Kalorama,Cluster 1,Ward 2,1403,4.075552387740556
38.91876108,-77.05335521,33 KALORAMA CIRCLE NW,20008,Kalorama,Cluster 1,Ward 2,1403,4.075552387740556
38.91796662,-77.04715435,2099 WYOMING AVENUE NW,20008,Kalorama,Cluster 1,Ward 1,1403,4.075552387740556
38.91822453,-77.05454829,2446 BELMONT ROAD NW,20008,Kalorama,Cluster 1,Ward 2,1403,4.075552387740556
38.91739907,-77.04738171,2022 CONNECTICUT AVENUE NW,20008,Kalorama,Cluster 1,Ward 2,1403,4.075552387740556
38.91430352,-77.04719078,2115 S STREET NW,20008,Kalorama,Cluster 1,Ward 2,1403,4.075552387740556
38.91823291,-77.04187972,2110 18TH STREET NW,20009,Kalorama,Cluster 1,Ward 1,1403,4.075552387740556
38.9190789,-77.04182913,2206 18TH STREET NW,20009,Kalorama,Cluster 1,Ward 1,1403,4.075552387740556
38.91702921,-77.05532756,2501 TRACY PLACE NW,20008,Kalorama,Cluster 1,Ward 2,1403,4.075552387740556
38.91576289,-77.05421086,2435 CALIFORNIA STREET NW,20008,Kalorama,Cluster 1,Ward 2,1403,4.075552387740556
38.92292936,-77.04697254,1977 BILTMORE STREET NW,20009,Kalorama,Cluster 1,Ward 1,1403,4.075552387740556
38.91715733,-77.04331066,1851 VERNON STREET NW,20009,Kalorama,Cluster 1,Ward 1,1403,4.075552387740556
38.91468268,-77.05287687,1816 24TH STREET NW,20008,Kalorama,Cluster 1,Ward 2,1403,4.075552387740556
38.92095563,-77.04350047,1858 COLUMBIA ROAD NW,20009,Kalorama,Cluster 1,Ward 1,1403,4.075552387740556
38.91501097,-77.04757153,2125 BANCROFT PLACE NW,20008,Kalorama,Cluster 1,Ward 2,1403,4.075552387740556
38.919847999999995,-77.04316365,1837 KALORAMA ROAD NW,20009,Kalorama,Cluster 1,Ward 1,1403,4.075552387740556
38.91318063,-77.05022182,2240 DECATUR PLACE NW,20008,Kalorama,Cluster 1,Ward 2,1403,4.075552387740556
38.91734179,-77.04735838,2020 CONNECTICUT AVENUE NW,20008,Kalorama,Cluster 1,Ward 2,1403,4.075552387740556
38.91319492,-77.04902891,1718 22ND STREET NW,20008,Kalorama,Cluster 1,Ward 2,1403,4.075552387740556
38.92037139,-77.04265485,1816 BELMONT ROAD NW,20009,Kalorama,Cluster 1,Ward 1,1403,4.075552387740556
38.91967953,-77.04802979,2316 ASHMEAD PLACE NW,20009,Kalorama,Cluster 1,Ward 1,1403,4.075552387740556
38.91331879,-77.05294135,2374 MASSACHUSETTS AVENUE NW,20008,Kalorama,Cluster 1,Ward 2,1403,4.075552387740556
38.91704622,-77.05536009,2503 TRACY PLACE NW,20008,Kalorama,Cluster 1,Ward 2,1403,4.075552387740556
38.91925149,-77.04683889,2009 KALORAMA ROAD NW,20009,Kalorama,Cluster 1,Ward 1,1403,4.075552387740556
38.91510342,-77.04572093,1825 CONNECTICUT AVENUE NW,20009,Kalorama,Cluster 1,Ward 1,1403,4.075552387740556
38.91277603,-77.04772593,2121 R STREET NW,20008,Kalorama,Cluster 1,Ward 2,1403,4.075552387740556
38.91622309,-77.05748354,2553 WATERSIDE DRIVE NW,20008,Kalorama,Cluster 1,Ward 2,1403,4.075552387740556
38.91529310000001,-77.05039649999999,1827 23RD STREET NW,20008,Kalorama,Cluster 1,Ward 2,1403,4.075552387740556
38.91726661,-77.04770414,2120 WYOMING AVENUE NW,20008,Kalorama,Cluster 1,Ward 2,1403,4.075552387740556
38.92297999,-77.04649712,1950 CALVERT STREET NW,20009,Kalorama,Cluster 1,Ward 1,1403,4.075552387740556
38.91683564,-77.04358409,1933 19TH STREET NW,20009,Kalorama,Cluster 1,Ward 1,1403,4.075552387740556
38.92002902,-77.04633790000001,2327 20TH STREET NW,20009,Kalorama,Cluster 1,Ward 1,1403,4.075552387740556
38.91240307,-77.04799111,2149 FLORIDA AVENUE NW,20008,Kalorama,Cluster 1,Ward 2,1403,4.075552387740556
38.91722333,-77.04973876,2203 WYOMING AVENUE NW,20008,Kalorama,Cluster 1,Ward 2,1403,4.075552387740556
38.91681568,-77.05325448,2404 WYOMING AVENUE NW,20008,Kalorama,Cluster 1,Ward 2,1403,4.075552387740556
38.91681624,-77.05478728,2458 WYOMING AVENUE NW,20008,Kalorama,Cluster 1,Ward 2,1403,4.075552387740556
38.91491338,-77.05287981,1830 24TH STREET NW,20008,Kalorama,Cluster 1,Ward 2,1403,4.075552387740556
38.91554055,-77.0563373,2520 MASSACHUSETTS AVENUE NW,20008,Kalorama,Cluster 1,Ward 2,1403,4.075552387740556
38.92160259,-77.04376621,1835 COLUMBIA ROAD NW,20009,Kalorama,Cluster 1,Ward 1,1403,4.075552387740556
38.91205989,-77.04941992,2211 MASSACHUSETTS AVENUE NW,20008,Kalorama,Cluster 1,Ward 2,1403,4.075552387740556
38.9181229,-77.04192509,2106 18TH STREET NW,20009,Kalorama,Cluster 1,Ward 1,1403,4.075552387740556
38.91666157,-77.05739211,2556 MASSACHUSETTS AVENUE NW,20008,Kalorama,Cluster 1,Ward 2,1403,4.075552387740556
38.92299171,-77.044149,1836 CALVERT STREET NW,20009,Kalorama,Cluster 1,Ward 1,1403,4.075552387740556
38.9149993,-77.05111534,2305 BANCROFT PLACE NW,20008,Kalorama,Cluster 1,Ward 2,1403,4.075552387740556
38.93360768,-77.10822581,5280 PARTRIDGE LANE NW,20016,Kent,Cluster 13,Ward 3,924,0.015151515151515152
38.92852486,-77.09797811,2944 UNIVERSITY TERRACE NW,20016,Kent,Cluster 13,Ward 3,924,0.015151515151515152
38.93518381,-77.10330589,5021 GLENBROOK TERRACE NW,20016,Kent,Cluster 13,Ward 3,924,0.015151515151515152
38.93501361,-77.10201569,5020 MACOMB STREET NW,20016,Kent,Cluster 13,Ward 3,924,0.015151515151515152
38.92660683,-77.09902228,2812 UNIVERSITY TERRACE NW,20016,Kent,Cluster 13,Ward 3,924,0.015151515151515152
38.9322595,-77.09692932,4910 LOUGHBORO ROAD NW,20016,Kent,Cluster 13,Ward 3,924,0.015151515151515152
38.9282217,-77.09823049,2908 UNIVERSITY TERRACE NW,20016,Kent,Cluster 13,Ward 3,924,0.015151515151515152
38.92883105,-77.0972304,2929 UNIVERSITY TERRACE NW,20016,Kent,Cluster 13,Ward 3,924,0.015151515151515152
38.93432999,-77.10137251,5014 GLENBROOK ROAD NW,20016,Kent,Cluster 13,Ward 3,924,0.015151515151515152
38.92803798,-77.10175015,2821 NORTH GLADE STREET NW,20016,Kent,Cluster 13,Ward 3,924,0.015151515151515152
38.93533952,-77.10355605,3355 MAUD STREET NW,20016,Kent,Cluster 13,Ward 3,924,0.015151515151515152
38.93050313,-77.10192978,5043 CATHEDRAL AVENUE NW,20016,Kent,Cluster 13,Ward 3,924,0.015151515151515152
38.92251772,-77.09939842,5006 MACARTHUR COURT NW,20016,Kent,Cluster 13,Ward 3,924,0.015151515151515152
38.9298075,-77.09985479999999,2947 ARIZONA AVENUE NW,20016,Kent,Cluster 13,Ward 3,924,0.015151515151515152
38.93131872,-77.10410173,5120 KLINGLE STREET NW,20016,Kent,Cluster 13,Ward 3,924,0.015151515151515152
38.93173633,-77.10217697,5047 KLINGLE STREET NW,20016,Kent,Cluster 13,Ward 3,924,0.015151515151515152
38.93206936,-77.09536352,4852 LOUGHBORO ROAD NW,20016,Kent,Cluster 13,Ward 3,924,0.015151515151515152
38.93130045,-77.10559469,5529 HAWTHORNE PLACE NW,20016,Kent,Cluster 13,Ward 3,924,0.015151515151515152
